text,location,retweets,user_id,created_at
@politico Ben Carson is wacko,,0,3311166687,Tue Feb 16 22:08:33 +0000 2016
.@BreitbartNews  Could this be the reason Trump is hosting a separate Town Hall during Ben Carson's time slot? Seems he may be scared of him,New England,1,3303928256,Tue Feb 16 22:07:47 +0000 2016
"Ben Carson: Muslims only embrace American democracy ""if they're schizophrenic"" https://t.co/p1t8Sqy59h via @HuffPostPol",US,0,23007397,Tue Feb 16 22:07:15 +0000 2016
.@RealBenCarson will be at Regent University in Va. Beach the night before Super Tuesday. https://t.co/QSKgL0eaRl https://t.co/9SlsJnswCq,"Hampton Roads, Va.",8,16005749,Tue Feb 16 22:07:09 +0000 2016
"And THAT is one of the MANY reasons I love Dr BEN....actually 31 reasons, our children &amp; grandchildren!!!!!! https://t.co/xLgzEfjs2E","Mobile, AL",0,840018181,Tue Feb 16 22:06:40 +0000 2016
Ben Carson: Trump 'Could Easily Collapse' - Breitbart https://t.co/1KReiWC7ic via @BreitbartNews,New England,3,3303928256,Tue Feb 16 22:06:26 +0000 2016
Ben Carson is an asshole. A pox on the entire GOP lineup. Bunch of freaks. https://t.co/BVfUd7LKqA,"Oslo, Norway",17,18725815,Tue Feb 16 22:05:56 +0000 2016
"Somebody help me: am I schizophrenic or is ""American Democracy"" pretty much an oxymoron? https://t.co/PBuh7zTqSm",,0,1422089089,Tue Feb 16 22:05:50 +0000 2016
@VOTEFORTED2016 telling voters a candidate has out as Ben Carson was over the line,"Georgia, USA",0,2387094876,Tue Feb 16 22:05:49 +0000 2016
"Rubio, Trump calling @TedCruz ""liar"" while Carson squirmed @TownHall: https://t.co/h6HfmSXZH3, NO Cruz dirty tricks https://t.co/BeruccUVph",Denver,0,2733244236,Tue Feb 16 22:05:48 +0000 2016
#BenCarson a mature Citizen Statesmen to lead America #SouthCarolina #Nevada #TeaParty #BC16 https://t.co/FxssvbhbAN https://t.co/lsGFbYlumz,California,10,133096088,Tue Feb 16 22:05:13 +0000 2016
Ben Carson admits the truth about GOP’s Scalia hypocrisy: Republicans would not wait to pick their own SC... https://t.co/k9r6gKagnk #LVN,The World,5,138409823,Tue Feb 16 22:04:20 +0000 2016
@asvpMomo_ yea Jeb Bush &amp; Ben Carson about to speak here,∞,0,51495051,Tue Feb 16 22:04:10 +0000 2016
Ben Carson: Muslims Only Embrace American Democracy 'If They're Schizophrenic' https://t.co/GV7MA1Pt5Z,"Deerfield Beach, Florida",0,20834303,Tue Feb 16 22:03:59 +0000 2016
Ben Carson: Trump 'Could Easily Collapse' - Breitbart https://t.co/RQi2JfvFBb,Oklahoma,0,51648459,Tue Feb 16 22:03:57 +0000 2016
When your moms Ben Carson bumper sticker finally comes in😄😄😄 https://t.co/20XEPeti0Y,"Las Vegas, NV",1,2864631136,Tue Feb 16 22:03:46 +0000 2016
@GZ3d3 How about one of these? Put a stethoscope around its neck and name him Ben Carson. Those little arms...teehee.,Temporarily in Texas,0,118850495,Tue Feb 16 22:03:33 +0000 2016
@Ayoo_LynnBaby Ben Carson coming here,alѕιna ѕтυdιo ,0,153594909,Tue Feb 16 22:03:27 +0000 2016
@JasonKirkSBN better hope Ben Carson isn't around. He'll just sell out the low level employees to Bush,Florida,0,431877992,Tue Feb 16 22:03:13 +0000 2016
"Dr. Ben Carson, a man of faith, stands tall in South Carolina https://t.co/SnIrTfbX1x via po_st #SCPrimary #SCPrimary2016 You have a choice!","Thompson, CT USA",1,107729772,Tue Feb 16 22:02:56 +0000 2016
Hey #Liberals and #NeoCons if you oppose Dr Ben Carson you must be racist and bigoted #TasteOfYourOwnMedicine,"Baldwin City, Ks",8,430361134,Tue Feb 16 22:02:48 +0000 2016
@RightWing_B What Cruz did to Ben Carson says a lot about his character. His biggest donor(CFG) wants unlimited cheap labor. Had hope 4 him.,"Belly of the Beast, USA",0,3395186658,Tue Feb 16 22:02:28 +0000 2016
So I am left to conclude Ben Carson took care of signatures i this state but Donald Trump &amp; John Kasich did not. https://t.co/2FLmwcYvkh,,0,19081901,Tue Feb 16 22:02:01 +0000 2016
THIS IDIOT!Ben Carson(THE DUMMY) says Muslims can't have American values unless they're 'schizophrenic' https://t.co/meql4AIpVN via @TheWeek,"Sin City,MA",0,116473673,Tue Feb 16 22:01:57 +0000 2016
Stream JPEGMAFIA’s ‘Black Ben Carson‘ album - Most people gave chocolates or flowers for Valentine’s Day. JPEGM... https://t.co/ln4RN89xje,,0,3002723962,Tue Feb 16 22:01:33 +0000 2016
Ben Carson: ‘We Should Not Allow a Judge to Be Appointed’ by Obama - Tea Party News https://t.co/3cxASpmcaI,Arizona -- the frontier  ; ),0,216388533,Tue Feb 16 22:01:32 +0000 2016
"if i'm ben carson, i'm tweeting out a picture of my junk on the table and tagging it BLACK AMERICA. what does he have to lose at this point?",The Windy City,0,24329352,Tue Feb 16 22:01:22 +0000 2016
@WSJ @WSJPolitics  (Birds of a feather flock together). Maybe people will now believe similar accusations made by Donald Trump &amp; Ben Carson.,,0,4626737534,Tue Feb 16 22:00:55 +0000 2016
Ben Carson likes to whine as much as Donald Trump likes to insult! #BenCarson #DonaldTrump #lawdgiveshawtyabreak  https://t.co/M8zGHWkZo5,,0,4638909962,Tue Feb 16 22:00:27 +0000 2016
"@TheseusEmmaus relax, Trump will have SERIOUS and QUALIFIED advisors, like Dr. Ben Carson, oblundercare is not universal healthcare",,0,2910562495,Tue Feb 16 21:59:40 +0000 2016
Ben Carson: Muslims who embrace American values have to be 'schizophrenic' https://t.co/h6mOsQhm6o https://t.co/IKPpjH5n3m,"Washington, DC - Los Angeles",3,33741541,Tue Feb 16 21:59:15 +0000 2016
Carson Has A Brain Fart: Muslims Can Integrate Into US 'Only If They're Schizophrenic' @TPM https://t.co/jFUXB8wAmt,,0,133793696,Tue Feb 16 21:58:56 +0000 2016
Currently reading Candy Carson: Ben Staying in Race to Help Future Generations https://t.co/zrBGQcA4AF,Massachusetts,0,128620038,Tue Feb 16 21:58:19 +0000 2016
"""Gifted Hands"" #BenCarson2016 inspired young med student https://t.co/DbAf5IP3BR
This is a true leader. https://t.co/i1KE1cobbU
#PJNET","Nancy Charlotte, NC ",8,2715189193,Tue Feb 16 21:58:13 +0000 2016
Ben Carson Stabbed a man and watched him almost die. Hand to hand combat! https://t.co/9BvdocUwxQ,"Washington, DC",0,108422674,Tue Feb 16 21:57:45 +0000 2016
So this is where we are. Candidates tweeting guns to represent America. Though I wonder how it would go if that was Ben Carson's tweet...,"Los Angeles, CA",0,46269918,Tue Feb 16 21:57:39 +0000 2016
.@VTwinCrucible Ted surely doesn't sound like he knows. if he did then he would of gave the same response to the question as Ben Carson did.,SC,0,430952981,Tue Feb 16 21:57:37 +0000 2016
"@jfalbertos Con Ben Carson, pero porque el personaje que le han creado en SNL es demasiado bueno para perderlo https://t.co/gOcaedNk8m",Tenerife - Madrid,0,16130350,Tue Feb 16 21:57:09 +0000 2016
@brightoes I can't help but read Kanye's tweets in Ben Carson's voice,,1,468968502,Tue Feb 16 21:57:04 +0000 2016
"*Ben Carson sees Jeb's gun tweet*
*laughs*
*pulls pistol out of waistband*
*makes sure serial number is still filed off*
*laughs again*",brooklyn via philly/nj,5,15352324,Tue Feb 16 21:56:39 +0000 2016
"One part of me is incredibly offended, yet another part of me couldn't care less. Guess he's right.  https://t.co/UueGIALpQa",Washington/Berkeley/Austin,0,6218162,Tue Feb 16 21:56:04 +0000 2016
If you notice ... who stood waiting with Ben Carson? It was @realDonaldTrump.  https://t.co/ZSJD7M7i3h,,8,281537076,Tue Feb 16 21:55:26 +0000 2016
"@greta @MSF_USA Ben Carson, after a trip there indicated there is a safe and good area in Syria",,0,4818110147,Tue Feb 16 21:55:10 +0000 2016
Carson: Muslims who embrace American values have to be 'schizophrenic' https://t.co/3F5uU0kdfe  THIS IS EXACTLY WHAT IS DRIVING PROBS in CA.,,0,1460777420,Tue Feb 16 21:53:35 +0000 2016
"Ben Carson: Muslims only embrace American democracy ""if they're schizophrenic"" https://t.co/AFzY6SH66r via @HuffPostPol",,0,2783556584,Tue Feb 16 21:53:02 +0000 2016
Ben Carson is a joke,Lee ♡ Genderfluid ♡ He/*She*/They,0,2787161994,Tue Feb 16 21:52:55 +0000 2016
Where are Ben Carson and John Kasich? Cant find them. (!) will join them soon wherever they are.,,0,3606918390,Tue Feb 16 21:52:41 +0000 2016
Ben Carson was at Daddy Joe's in Gaffney.,,0,314364982,Tue Feb 16 21:52:31 +0000 2016
At least Ben Carson is an HONEST #GOP candidate. I don't agree with him on pretty much anything but he's real &amp;I respect his candor.,"Metro West Boston, MA",0,754416690,Tue Feb 16 21:52:05 +0000 2016
Oops! Ben Carson tells an inconvenient truth about Republicans and the Supreme Court https://t.co/FBlwV66wxI,Texas,0,16441410,Tue Feb 16 21:51:00 +0000 2016
@juliemason ben carson. . : Go to my web site. . . Omg. . . What a man falling down on the stage there:-),,0,4875477018,Tue Feb 16 21:50:48 +0000 2016
"#Election Tech 2016: Its time for #US to hit its #cyberwar enemies hard, says #BenCarson https://t.co/7TXsYhHMxb",DC,0,272418086,Tue Feb 16 21:50:41 +0000 2016
"@FreeTimesSC Just got a ""letter"" from Norma Banks of Altoona, IA encouraging me to vote for Ben Carson after Cruz's lied about his campaign","Columbia, SC",0,2298664536,Tue Feb 16 21:50:31 +0000 2016
Can someone please check Ben Carson's credentials? Is this man even a doctor? His use of mental illness terms have me perturbed. #dontgetit,earth,0,3035389839,Tue Feb 16 21:49:43 +0000 2016
"@monawea @Darkman3500

A vote for Ben Carson is a vote for integrity! #BC2DC16 https://t.co/vhYlYBwWlG","California, USA",3,2270982404,Tue Feb 16 21:48:50 +0000 2016
@dentonitis @anildash @AZTanya it's great how 1% of Ben Carson supporters think whites are a superior race.,North Texas ,0,119105681,Tue Feb 16 21:48:49 +0000 2016
Ben Carson: Muslims Only Embrace American Democracy 'If They're Schizophrenic' https://t.co/DI0bqS6j44 via @yahoo,LA,0,24086385,Tue Feb 16 21:48:27 +0000 2016
"@DawnRising2 
3) Cruz said Trump bulldozed an old lady's house. False. The house is still there.
4) Cruz lied about Ben Carson in Iowa",,0,3966325220,Tue Feb 16 21:48:25 +0000 2016
@FoxNews @RealBenCarson  I like Ben Carson . But Rubio is a bit better polished to Handel Washington !,"South Carolina, USA",0,3249349469,Tue Feb 16 21:47:12 +0000 2016
The Media Assault on Ben Carson Is Worse Than Malice — It’s Incompetence https://t.co/1OFZy6RC1v via @NRO,"Pennsylvania, USA",3,3291322476,Tue Feb 16 21:47:10 +0000 2016
"Ben Carson cites fake Stalin quote, the crowd goes wild / Boing Boing https://t.co/dNHSF7mHKw",,0,4671383978,Tue Feb 16 21:46:54 +0000 2016
"Dr. Ben Carson (Retired world renowned neurosurgeon, and Republican Presidential Aspirant) wrote this beautiful... https://t.co/voxERBhFHm","Abuja, Nigeria",1,482036237,Tue Feb 16 21:45:41 +0000 2016
"Getting ready for Aiken GOP ""Last Word in the South"" with Jeb Bush and Ben Carson. Stick with @WRDW for the latest! https://t.co/QeHDKNdQiS",,1,3225523687,Tue Feb 16 21:45:11 +0000 2016
Pro-Carson super PAC raked in money on list rental https://t.co/Q0hCukeP1V,"Pennsylvania, USA",2,3291322476,Tue Feb 16 21:44:52 +0000 2016
"Ben Carson says Muslims can't have American values unless they're ""schizophrenic"": https://t.co/KHBRWgbUT9 https://t.co/0jqISC52YI",The Internet,1,2248932158,Tue Feb 16 21:44:51 +0000 2016
I thought this was a joke. Then I watched it. SMH.  Wolf Blitzer to Ben Carson: Is Obama a Real Black President?  https://t.co/vrhiUQiZeJ,DFW,0,174491217,Tue Feb 16 21:44:42 +0000 2016
I support @marcorubio or @tedcruz for president because they the conservatives in the race trump nope ben carson is too nice.,"Wichita,Kansas strong in tulsa",0,24018069,Tue Feb 16 21:44:27 +0000 2016
Can someone explain why Ben Carson's comment is off? I'm a little lost. #soc119,,0,478147613,Tue Feb 16 21:44:22 +0000 2016
Cruz and Rubio had so much fun arguing in Spanish they almost woke up Ben Carson! 😳😱,#FeelTheBern,1,940160473,Tue Feb 16 21:44:18 +0000 2016
In order for us to save America we need to turn to Jesus. Ben Carson WILL. #BenCarson2016 #StudentsForCarson https://t.co/oAmv3d9byx,,22,4915480804,Tue Feb 16 21:43:51 +0000 2016
@Libertea2012 poor Ben Carson still gets press coverage Didn't Ted Cruz said he dropped out of GOP presidential race ... hehehe,Planet Earth,0,309422920,Tue Feb 16 21:43:29 +0000 2016
RTNewsRepublic: #Trending Ben Carson: Muslims Only Embrace American Democracy 'If They're Schizophrenic' … https://t.co/bewfblmcAu,Boogie Down Bronx,0,2528203479,Tue Feb 16 21:43:21 +0000 2016
From @FreakOutNation Ben Carson: If Muslims Love America They Must Be ‘Schizophrenic’: Ben ... https://t.co/4By4TJwJ8T #p2 #du1 #njp #p2b,USA,0,114052827,Tue Feb 16 21:42:56 +0000 2016
Hey don't diss my main man Ben Carson.,"Newport, PA/State College ",0,4439693427,Tue Feb 16 21:42:14 +0000 2016
"That's enough out of you, Ben Carson. https://t.co/KwxZ4J5ahs via @HuffPostPol",Kevin Love Island ,1,2730397524,Tue Feb 16 21:42:02 +0000 2016
"Dr. Ben Carson: Of course we are hypocrites, what's the big deal?  https://t.co/X3yCHNdppt via @Salon",United States,0,547849237,Tue Feb 16 21:41:45 +0000 2016
Ben Carson: Muslims Only Embrace American Democracy 'If They're Schizophrenic' https://t.co/ixFyRlqlc7,Boulder & Jeffco Colorado ,0,244572006,Tue Feb 16 21:41:36 +0000 2016
Ben Carson admits the truth about GOP's Scalia hypocrisy: Republicans would not wait to pick their own SCOTUS …… https://t.co/Yr95v8vnPR,,0,2414927882,Tue Feb 16 21:41:27 +0000 2016
@dansinker Ben Carson turned around so he could have deniability.,New York,4,31520742,Tue Feb 16 21:41:21 +0000 2016
Candy Carson: Ben Staying in Race to Help Future Generations https://t.co/59imzBtkm2 #Newsmax via @Newsmax_Media,"Pennsylvania, USA",6,3291322476,Tue Feb 16 21:40:40 +0000 2016
"Ben #Carson: #Muslims only embrace #American #democracy ""if they're schizophrenic"" https://t.co/WiGcGqfCD8 … #fb","Texas, USA",0,139633596,Tue Feb 16 21:40:19 +0000 2016
"Ben #Carson: #Muslims only embrace #American #democracy ""if they're schizophrenic"" https://t.co/WiGcGqfCD8 … #fb","Texas, USA",0,139633596,Tue Feb 16 21:40:19 +0000 2016
"Ann Coulter Speaks &amp; Blasts ""Liar"" Ted Cruz Over Ben Carson Controversy https://t.co/gDGFYO1Zy4 via @YouTube",United States,0,421326037,Tue Feb 16 21:38:53 +0000 2016
#scprimary Ben Carson for President 2016 - Republican - Bumper Sticker Vinyl Decal  #nra #nra #tpp #sgp #gop https://t.co/5osLcyt09y,,0,4741160245,Tue Feb 16 21:38:11 +0000 2016
#BOOM Wait on the AD to finish then watch #This Ben Carson shares his thoughts on the Iraq War https://t.co/js9jgfkDT1 @SCGOP @NVGOP #tcot,USA,0,279898945,Tue Feb 16 21:38:08 +0000 2016
"Ben #Carson: #Muslims only embrace #American democracy ""if they're #schizophrenic"" https://t.co/WiGcGqfCD8 #fb","Texas, USA",0,139633596,Tue Feb 16 21:38:07 +0000 2016
Letter: Ben Carson shares South Carolinians values https://t.co/PPSrOOVMVo,"Pennsylvania, USA",4,3291322476,Tue Feb 16 21:37:54 +0000 2016
Ben Carson: Muslims Only Embrace American Democracy 'If They're Schizophrenic' @KyleKulinski @davidpakmanshow  https://t.co/jxx2aA0dSS,,0,396987467,Tue Feb 16 21:37:46 +0000 2016
Ben Carson surges in #SouthCarolina . The People are realizing he's the best candidate!  https://t.co/lcdLjWXMNP,,8,6582922,Tue Feb 16 21:37:45 +0000 2016
"An incompetent ""Brain"" surgeon has just diagnosed 3 Million Americans as schizophrenics. https://t.co/aejSLOMngT  Where are our medications?",Here & Now,0,17849683,Tue Feb 16 21:37:29 +0000 2016
"Ok, as long it was just a little and you can get Ben Carson to frame it "" as a little""! https://t.co/mglsQpb5gz",,0,4490011753,Tue Feb 16 21:36:05 +0000 2016
"I liked a @YouTube video https://t.co/pOwp24dObC Ann Coulter Speaks &amp; Blasts ""Liar"" Ted Cruz Over Ben Carson Controversy",United States,0,421326037,Tue Feb 16 21:35:51 +0000 2016
#Trending Ben Carson: Muslims Only Embrace American Democracy 'If They're Schizophrenic' https://t.co/FCjPlPbhvX https://t.co/NJoCSC2khQ,San Francisco,1,193622721,Tue Feb 16 21:35:08 +0000 2016
"If the rapture would take Ted Cruz, Ben Carson, and Donald Trump I am all for that shit happening TODAY.",,0,115189110,Tue Feb 16 21:35:04 +0000 2016
@CSWrite2Inspire @POTUS @KamVTV I absolutely love Ben Carson. He's my number 2,Michigan,0,1491173161,Tue Feb 16 21:35:04 +0000 2016
"Carson: Muslims who embrace American values have to be ""schizophrenic"" https://t.co/KsOyWBvJeD","Washington, DC",0,41455373,Tue Feb 16 21:35:02 +0000 2016
Ben Carson says Muslims can't have American values unless they're 'schizophrenic':  Republican presidential ho... https://t.co/Oqdv6X1NWM,,0,408620360,Tue Feb 16 21:34:16 +0000 2016
Ben Carson Prefers That President Obama Not Nominate the Next Judge https://t.co/a7F0Y5u7hH,Gainesville FL,0,50767571,Tue Feb 16 21:34:00 +0000 2016
Ben Carson: Muslims Only Embrace American Democracy 'If They're Schizophrenic' https://t.co/1uSHWflO7G,New York,0,20337912,Tue Feb 16 21:33:33 +0000 2016
https://t.co/kpxRq3vofe Oh how #BenCarson never learns 😮😂,"Indianapolis, IN",0,35721562,Tue Feb 16 21:33:20 +0000 2016
"@pimpnightmare @YugeMilo  A HOLE,,,But SHITTING on Dr Ben Carson was OK ?? what a STROKE A HONIS..",Raleighwood NC,0,920143872,Tue Feb 16 21:33:14 +0000 2016
"(on candidates) If you want the will of the government, yes, you need people who spend their whole lives in politics. Ben Carson

#tcot","Atlanta, Georgia",0,2798417365,Tue Feb 16 21:33:04 +0000 2016
"Via @FreakOutNation: Ben Carson: If Muslims Love America They Must Be ‘Schizophrenic’ https://t.co/k1tbrhRyx9
 #p2 #news",Reality Based World,1,17643749,Tue Feb 16 21:32:44 +0000 2016
Current status: hiding from Ben Carson's campaign staff in B&amp;N so they don't try to ask me for my vote.,"Greenville, SC",0,17654762,Tue Feb 16 21:32:13 +0000 2016
Carson: Muslims who embrace American values have to be schizophrenic-says the man wth portraits of himself wth Jesus https://t.co/3BnwgZWIMN,Lahore - Philadelphia,1,2793344290,Tue Feb 16 21:31:20 +0000 2016
Stream JPEGMAFIA's (@darkskinmanson) 'Black Ben Carson' album: https://t.co/FRoawAwXJN #CPArts https://t.co/veoBUBwXxU,"Baltimore, MD",5,16439779,Tue Feb 16 21:30:14 +0000 2016
@EricKleefeld Also: what i wouldn't give for his column on the Ben Carson candidacy,A Coney Island of the Mind,0,2951005084,Tue Feb 16 21:29:26 +0000 2016
Spuit Elf moddert nog wat door https://t.co/sa37HsHQsL”,,0,47951100,Tue Feb 16 21:28:55 +0000 2016
@mitchellvii Word out in evangelical circles where BEN CARSON is doing the church circuit in SC is they're onto Cruz' LYING. RejecTED!,,1,3578738958,Tue Feb 16 21:28:13 +0000 2016
"""@realDonaldTrump: Ben Carson would make awesome vp running mate, no dirty politics, bring in Christian conservative vote too",michigan or south carolina,0,858703718,Tue Feb 16 21:28:08 +0000 2016
"Kanye wanting to lower costs of education
Endorses Ben Carson
Smh #FeelTheBern",,0,282806990,Tue Feb 16 21:27:50 +0000 2016
"Carson may have to do a lot more to keep his political profile high in South Carolina. Currently, polling at just 6%
https://t.co/R2Y7qballf",,0,4580556856,Tue Feb 16 21:27:36 +0000 2016
"Are you Ben Carson, sir? Quoting Stalin isn't appropriate, sir. https://t.co/cEWhcd6CQi","Pueblo, CO",0,4074721517,Tue Feb 16 21:27:29 +0000 2016
"@DawerKS they do. As long as the government is investing in public schools (they do), everyone has equal opportunity. Look at Ben Carson","Nashville, TN",0,49970275,Tue Feb 16 21:27:23 +0000 2016
"@katie_kohlsmith @_gxanna @rhianuh nah , ben carson is who we like , and john kashick but sure think what u want",cleveland af,0,607335414,Tue Feb 16 21:26:59 +0000 2016
"@CNBC @CNBC @RealBenCarson Please,if you are going to show pictures of three candidates,don't forget Dr. Ben Carson! https://t.co/B0xoybm6MT",,0,2908648893,Tue Feb 16 21:26:48 +0000 2016
#Politics Ben Carson admits the truth about GOP's Scalia hypocrisy: Republicans would not wait to pick their o... https://t.co/EEixIYjm0D,Washington,0,299536013,Tue Feb 16 21:26:10 +0000 2016
"Ann Coulter Speaks &amp; Blasts ""Liar"" Ted Cruz Over Ben Carson Controversy https://t.co/rWaYLtR4B2","Canada, BC",0,2660410752,Tue Feb 16 21:26:06 +0000 2016
"kanye: wants to be president of the US
also kanye: has no idea how much an average worker is paid
kanye again: supports ben carson",,3,3236579340,Tue Feb 16 21:25:48 +0000 2016
Ben Carson admits the truth about GOP's Scalia hypocrisy: Republicans would not wait to pick their own SCOTUS …… https://t.co/mN7Iidl0wy,Washington,0,299536013,Tue Feb 16 21:25:37 +0000 2016
Niga Stream JPEGMAFIA's 'Black Ben Carson' album - Baltimore City Paper (blog): Baltimore Cit... https://t.co/zEVgpDiyag #niganewsnetwork,,1,3727898608,Tue Feb 16 21:24:38 +0000 2016
"@jpodhoretz If you watched the debate and were impressed by Ben Carson, I don't know what to tell you...",,0,602843963,Tue Feb 16 21:24:21 +0000 2016
"After Carson places last in latest polls, he makes  possibly the most anti-Islamic comments so far in the elections. https://t.co/agj0MapK32",,6,431773266,Tue Feb 16 21:23:58 +0000 2016
Ben Carson no tiene vida en los ojos,,0,1297103005,Tue Feb 16 21:23:18 +0000 2016
What has happened to America? https://t.co/eNo7J7slJ3,NYC,0,231694698,Tue Feb 16 21:23:07 +0000 2016
Ben Carson: Muslims Only Embrace American Democracy 'If They're Schizophrenic' https://t.co/Hlb0a7oC35,The Desert of the SW,0,168524035,Tue Feb 16 21:22:45 +0000 2016
@RealBenCarson Your ignorance is hurting our country. #Treason https://t.co/DMSjkTj2sO,"Baltimore, Maryland",0,255657989,Tue Feb 16 21:21:33 +0000 2016
DR BEN CARSON Sexy Campaign Button Bring Brains Back - https://t.co/dDfOlB1Hr7,United States,0,3490454713,Tue Feb 16 21:21:26 +0000 2016
"Ben Carson should be making a victory speech about this, right? https://t.co/j8ZsspCnL5",Brooklyn,0,18380182,Tue Feb 16 21:20:31 +0000 2016
#BenCarson: #Muslims Can Integrate Into US 'Only If They're Schizophrenic' #politics - https://t.co/FPfYqVD55U https://t.co/RGNNlOdiWG,ZeroCensorship.com,0,2553439208,Tue Feb 16 21:19:35 +0000 2016
just saw someone w a ben carson sticker on their car i gtg,205,0,3409150413,Tue Feb 16 21:19:03 +0000 2016
"That's strange how Ben Carson and Donald Trump are all of a sudden professor on Islamic Sharia( laws), and muslims way of life","Baltimore,Maryland",0,257654105,Tue Feb 16 21:18:25 +0000 2016
Ben Carson: Muslims Only Embrace American Democracy 'If They're Schizophrenic' https://t.co/eOude6u8lx,Cumby Texas,0,529199054,Tue Feb 16 21:17:35 +0000 2016
"@Donald_Booker Ben Carson needs to return to Florida, for real this time. #mepolitics","Funkport, Maine",0,16047907,Tue Feb 16 21:17:20 +0000 2016
Ben Carson has no idea. He literally has no idea.,Denver,1,16742151,Tue Feb 16 21:17:00 +0000 2016
@NewsRepublic Once again Ben Carson should speak to his area of expertise only!,,0,4596268876,Tue Feb 16 21:16:12 +0000 2016
A vote for Ben Carson is a vote for America!! https://t.co/XKZAGaUbqo,"Jackson, MI",0,108733116,Tue Feb 16 21:15:39 +0000 2016
"TRUMP= EGOMANIACAL-RINO. CRUZ= LAWYER SNAKE LIAR. RUBIO=NOT READY. BUSH= RINO. VOTE FOR DR. BEN CARSON, HES READY🇺🇸 https://t.co/ml2Tjo6jTQ","Celebration, FL",2,4496107762,Tue Feb 16 21:15:21 +0000 2016
@RealBenCarson says Muslims who embrace American values have to be 'schizophrenic'. We disagree. https://t.co/ckJfUmLtgY #Election2016,United States,0,716587184,Tue Feb 16 21:15:05 +0000 2016
"CNN ORC #SouthCarolina Feb. 16

Donald Trump  38%
Ted Cruz           22%
Marco Rubio    14%

Jeb Bush    10%
Ben Carson  6%
John Kasich 4%","Manhattan, NY",1,4861755296,Tue Feb 16 21:14:40 +0000 2016
"@amandacarpenter Calling Dr. Carson...Ben, you're an upstanding guy, but we need you to go to Florida.  How does 'Surgeon General' sound?",,0,2203583708,Tue Feb 16 21:14:36 +0000 2016
When I say this shit is hilarious between them and Ben Carson silly ass just want a chance to speak 😂😭😭😭,3rd Coast Representa duck'd off in Atlanta ,0,39914106,Tue Feb 16 21:14:25 +0000 2016
"Ben Carson: Muslims only embrace American democracy ""if they're schizophrenic"" https://t.co/zaKrBtZkpl via @HuffPostPol",Virginia,0,3340454765,Tue Feb 16 21:13:38 +0000 2016
Ben Carson Fails History Class Again https://t.co/5BfNHfDXKM,North Carolina,0,106589176,Tue Feb 16 21:13:27 +0000 2016
Ben Carson: Muslims Only Embrace American Democracy 'If They're Schizophrenic' https://t.co/U4luplA6kQ via @NewsRepublic,"Baltimore,Maryland",0,257654105,Tue Feb 16 21:13:19 +0000 2016
"🌟Ben Carson - 2016🌟
https://t.co/06Czl3yCZC",USA,0,522660334,Tue Feb 16 21:13:10 +0000 2016
@InsaneCimorelli do you like Ben Carson?,,0,737356130,Tue Feb 16 21:12:59 +0000 2016
I don't dislike @RealBenCarson I have a huge problem with his support of smart guns https://t.co/ZNJELhOUg3 https://t.co/0OjEX3AKoq,"Las Vegas, Nevada",0,1173618348,Tue Feb 16 21:12:52 +0000 2016
"Ben Carson allegedly wakes up, then allegedly says something that is allegedly supposed to make sense to... er,... https://t.co/C7WilP0QMN","7 miles from nowhere, MO",0,54429596,Tue Feb 16 21:12:30 +0000 2016
Ben Carson admits GOP hypocrisy: Republicans would NOT WAIT to pick their own SCOTUS replacement https://t.co/puY6cKITAV #GOPValues #Scalia,Maryland,0,3015687688,Tue Feb 16 21:12:11 +0000 2016
@ByronYork @BillKristol I'm outraged. This life long Rep is voting for Ben Carson the only Godly man running.,"Quitman, TX",0,2273697055,Tue Feb 16 21:11:33 +0000 2016
Ben Carson admits the truth about GOP’s Scalia hypocrisy: Republicans would not wait to... https://t.co/VM0Ra1uCED https://t.co/YRldneBovc,Washington D.C.,0,3014369902,Tue Feb 16 21:09:57 +0000 2016
"Yes. Ben Carson never slings mud.
Signed, 
-A ""schizophrenic"" Muslim. https://t.co/J5ItAIT4qM","Phoenix, AZ",1,156370763,Tue Feb 16 21:09:55 +0000 2016
The Media Assault on Ben Carson Is Worse Than Malice — It’s Incompetence https://t.co/mhpQ5MmLTQ via @NRO,,0,4845137488,Tue Feb 16 21:09:34 +0000 2016
"Raving @realBenCarson: Muslims Only Embrace American Democracy 'If They're Schizophrenic'
https://t.co/GrmGmFIwd1 https://t.co/qSCzo4WLiO",,0,287469883,Tue Feb 16 21:09:18 +0000 2016
"Talk about politically incorrect and insensitive comments. And no, it wasn't Trump.  https://t.co/Y9P1NgXNA3 https://t.co/6bemfr16AQ","Alexandria, VA",0,32649852,Tue Feb 16 21:08:24 +0000 2016
"For a brain surgeon, he's pretty dumb-Ben Carson: Muslims Only Embrace American Democracy 'If They're Schizophrenic' https://t.co/HWOOFchtbd","Tallahassee, FL",0,59046491,Tue Feb 16 21:08:20 +0000 2016
"Another amazing #2016 pronouncement - @RealBenCarson: Muslims who embrace American values have to be ""schizophrenic"" https://t.co/9afNzl4Now","San Francisco, CA USA",2,16162149,Tue Feb 16 21:08:02 +0000 2016
https://t.co/pcwEQxs0q4 Carson: Muslims Can Integrate Into US 'Only If They're Schizophrenic': R... https://t.co/AD7iQqPRTz #breaking #news,,0,86759043,Tue Feb 16 21:07:40 +0000 2016
